1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,country
28.9,31.1,32.3,29.9,33.5,35.7,41.1,50.6,59.7,68.8,76.9,89.0,104.3,120.4,135.8,144.7,159.7,177.3,168.9,165.7,171.6,169.4,166.3,161.4,169.1,181.6,193.5,211.6,219.3,214.0,228.6,248.5,262.6,275.7,291.5,309.4,320.9,341.3,361.7,363.1,344.9,368.9,359.8,385.5,410.4,431.7,453.7,476.1,498.8,Hong Kong SAR
23.0,23.6,24.1,21.8,21.2,21.4,24.7,27.1,29.7,30.3,34.4,34.8,38.7,40.1,43.2,46.4,46.7,47.3,48.7,49.1,47.2,53.8,67.6,85.3,104.1,113.2,115.7,140.2,158.3,131.1,132.2,141.9,128.8,135.7,141.0,125.2,128.6,143.1,160.6,164.0,157.2,182.3,180.0,203.8,222.2,238.9,255.6,271.3,288.0,Hungary
3.4,3.5,3.3,2.8,2.9,3.0,4.0,5.6,6.1,5.7,6.5,6.9,7.1,6.2,6.4,7.1,7.4,7.6,8.5,9.0,9.0,8.2,9.3,11.4,13.8,16.9,17.5,21.7,18.1,13.2,13.8,15.2,14.8,16.1,17.9,17.5,20.8,24.7,26.3,24.7,21.6,25.6,28.1,30.6,34.1,37.0,39.9,43.0,46.3,Iceland
189.4,196.5,203.5,222.0,215.6,237.6,252.8,283.8,299.6,301.2,326.6,274.8,293.3,284.2,333.0,366.6,399.8,423.2,428.8,466.9,476.6,494.0,524.0,618.4,721.6,834.2,949.1,1238.7,1224.1,1365.4,1708.5,1823.1,1827.6,1856.7,2039.1,2103.6,2294.8,2651.5,2702.9,2835.6,2671.6,3150.3,3389.7,3732.2,4105.4,4511.8,4951.6,5427.4,5944.4,India
99.3,110.8,113.8,103.1,107.2,107.1,101.2,95.2,107.3,122.6,138.3,154.6,168.3,190.9,213.7,244.2,274.7,260.7,115.3,169.2,179.5,174.5,212.8,255.4,279.6,310.8,396.3,470.1,558.6,577.5,755.3,892.6,919.0,916.6,891.1,860.7,932.1,1015.5,1042.7,1119.5,1062.5,1187.7,1318.8,1417.4,1542.4,1670.6,1805.2,1949.9,2093.5,Indonesia
95.8,101.5,125.8,156.9,161.7,180.5,208.9,277.0,311.9,379.4,581.0,304.1,50.5,64.4,79.8,114.9,158.0,184.1,205.0,275.1,366.9,331.0,132.7,158.4,189.0,228.4,272.4,360.9,425.7,440.4,517.9,625.4,421.9,428.3,460.8,408.3,458.0,486.8,333.8,241.7,195.5,289.3,346.5,366.4,386.2,401.2,416.5,433.6,454.5,Iran
21.4,20.4,21.3,20.6,19.9,21.2,28.5,33.7,36.9,38.0,48.2,48.8,54.9,51.4,55.8,69.3,75.9,83.0,90.3,99.0,100.3,109.3,128.5,164.6,194.3,212.0,232.2,270.1,275.4,236.2,222.1,239.1,225.3,238.1,259.8,292.4,298.5,337.1,386.9,399.0,428.3,513.7,533.6,589.6,629.6,667.3,699.9,729.9,761.1,Ireland
24.9,26.4,28.3,31.6,29.9,27.8,34.2,40.8,50.6,51.5,60.7,68.9,77.0,77.4,88.3,104.9,114.5,118.9,120.1,120.9,136.0,134.6,125.1,131.3,140.0,147.1,158.7,184.1,220.5,212.0,238.4,266.8,262.9,297.6,314.1,302.7,321.0,357.2,375.2,399.7,411.7,489.7,525.0,521.7,539.8,569.0,598.9,629.4,661.4,Israel
479.1,434.5,429.4,445.6,440.3,454.7,643.9,808.2,895.4,931.3,1162.3,1227.7,1302.8,1047.6,1080.5,1175.3,1312.8,1243.2,1271.7,1253.7,1147.2,1168.0,1275.9,1577.2,1805.7,1859.2,1949.7,2213.4,2408.4,2197.5,2137.8,2294.6,2088.3,2142.0,2162.6,1836.8,1876.6,1961.1,2092.9,2011.5,1895.7,2115.8,2012.0,2186.1,2284.1,2365.5,2443.5,2508.6,2571.5,Italy
2.6,2.8,3.2,2.9,2.1,2.0,2.4,2.7,3.2,3.7,4.7,4.3,4.3,5.4,5.5,6.5,7.4,8.4,8.8,8.9,9.1,9.2,9.7,9.4,10.2,11.2,11.9,12.9,13.7,12.1,13.2,14.4,14.8,14.2,13.9,14.2,14.1,14.8,15.6,15.8,13.9,14.7,17.0,18.8,20.1,21.0,21.8,22.6,23.4,Jamaica
1127.9,1243.8,1157.6,1268.6,1345.2,1427.4,2121.2,2584.3,3134.2,3117.1,3196.6,3657.3,3988.3,4544.8,4998.8,5545.6,4923.4,4492.4,4098.4,4636.0,4968.4,4374.7,4182.8,4519.6,4893.1,4831.5,4601.7,4579.8,5106.7,5289.5,5759.1,6233.1,6272.4,5212.3,4897.0,4444.9,5003.7,4930.8,5040.9,5118.0,5050.7,5011.9,4237.5,4230.9,4286.2,4524.6,4710.1,4873.2,5157.9,Japan
3.9,4.4,4.7,5.0,5.0,5.0,6.4,6.8,6.4,4.3,4.2,4.4,5.4,5.6,6.3,6.8,7.1,7.4,8.2,8.4,8.7,9.3,10.0,10.6,11.8,13.1,15.8,18.0,22.6,24.5,27.1,29.5,31.7,34.5,36.9,38.6,39.9,41.7,43.4,44.6,43.6,45.2,47.5,50.0,52.7,55.6,58.7,62.0,65.4,Jordan
13.4,12.7,12.2,11.3,11.7,11.6,13.8,15.2,15.7,15.6,16.2,15.3,15.1,10.5,12.5,15.9,18.1,18.3,20.6,18.6,18.2,18.7,19.0,21.4,22.8,26.3,29.7,36.7,41.1,42.3,45.4,46.6,56.4,61.7,68.4,70.4,74.8,82.0,92.2,100.3,100.9,109.9,113.7,112.7,115.1,122.4,130.1,138.0,146.6,Kenya
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,Kiribati
65.4,72.9,78.3,87.8,97.5,101.3,116.8,147.9,199.6,246.9,283.4,330.7,355.5,392.7,463.4,566.6,610.2,570.6,382.9,497.3,576.5,547.7,627.0,702.7,792.5,934.7,1052.6,1172.5,1049.2,943.7,1143.6,1253.4,1278.0,1370.6,1484.5,1466.0,1499.4,1623.1,1725.4,1651.4,1644.7,1818.4,1673.9,1709.2,1784.8,1873.3,1957.4,2042.7,2129.4,"Korea, Republic of"
1.9,1.1,1.1,2.0,2.9,3.7,2.6,1.8,1.2,1.5,1.7,2.1,2.4,2.7,3.1,3.6,3.7,3.5,1.3,1.4,1.7,1.8,1.8,2.3,2.7,3.1,3.9,4.8,5.9,6.4,7.5,9.0,10.2,12.0,13.3,14.4,15.9,17.1,18.1,18.8,18.5,18.5,15.3,14.2,14.1,14.9,15.8,16.8,17.9,Lao P.D.R.
0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.9,0.9,0.9,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.9,1.3,1.6,1.7,1.7,1.8,1.7,1.9,2.4,2.6,2.5,2.3,2.5,2.2,2.2,2.4,2.5,2.4,2.1,2.5,2.5,2.4,2.5,2.7,2.8,2.9,3.0,Lesotho
40.2,34.7,34.6,33.0,30.9,30.4,24.8,23.0,25.9,27.4,31.6,35.0,35.5,31.9,29.7,33.7,36.8,37.7,30.9,37.1,39.5,35.2,21.1,27.0,34.1,48.9,60.1,68.2,86.8,60.8,75.4,48.2,92.5,75.4,57.4,48.7,49.9,67.2,76.7,69.3,46.9,35.2,37.8,40.2,43.9,46.4,47.8,48.3,49.0,Libya
6.4,5.5,4.6,4.5,4.4,4.5,6.6,8.2,9.3,9.9,12.6,13.7,15.3,15.7,17.5,20.6,20.5,18.4,19.3,21.1,21.2,21.4,23.6,29.7,35.0,37.7,42.9,51.6,58.8,54.4,56.3,61.7,59.8,65.2,68.8,60.1,62.2,65.7,71.0,69.9,73.6,85.6,81.7,89.1,94.0,99.1,103.8,107.9,112.0,Luxembourg
5.2,4.8,4.8,4.7,3.9,3.8,4.3,3.2,3.2,3.2,3.9,3.3,3.7,4.1,3.5,3.8,4.9,4.3,4.4,4.3,4.6,5.4,5.4,6.4,5.1,5.9,6.4,8.5,10.7,9.6,10.0,11.6,11.6,12.4,12.5,11.3,11.8,13.2,13.8,14.1,13.1,14.6,15.1,15.8,16.8,18.3,19.8,21.4,23.4,Madagascar
3.0,3.0,2.9,3.0,2.9,2.8,2.9,2.8,3.3,3.7,4.2,5.4,4.4,5.1,2.9,3.4,5.6,6.5,4.3,4.3,4.3,4.2,4.9,4.5,4.9,5.1,5.6,6.2,7.5,8.7,9.8,11.2,8.4,7.6,8.5,9.0,7.7,8.9,9.9,11.0,11.8,12.5,12.5,13.2,11.0,11.3,11.8,12.5,13.2,Malawi
26.8,27.3,29.3,32.7,37.1,34.1,30.3,34.5,37.8,41.7,47.2,53.5,64.4,72.9,81.2,96.6,109.8,109.1,78.6,86.2,102.1,101.1,109.8,120.0,135.9,150.3,170.4,202.7,241.9,211.8,258.6,302.2,318.9,327.9,342.9,301.4,301.3,319.1,358.8,365.2,337.5,373.8,407.0,430.9,465.5,502.3,537.2,568.1,603.4,Malaysia
0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.5,0.7,0.7,0.8,0.8,0.8,0.8,1.1,1.2,1.2,1.6,1.9,2.3,2.3,2.6,2.6,2.9,3.3,3.7,4.1,4.4,4.7,5.3,5.6,3.7,5.4,6.2,7.0,7.5,8.2,8.8,9.5,10.2,Maldives
2.0,1.7,1.5,1.4,1.4,1.4,2.0,2.3,2.3,2.8,3.2,3.3,3.4,3.4,2.6,3.3,3.4,3.2,3.3,3.4,3.0,3.5,3.9,4.7,5.5,6.3,6.9,8.2,9.9,10.2,10.7,13.0,12.4,13.2,14.4,13.1,14.0,15.4,17.1,17.3,17.6,19.8,19.2,21.3,23.1,24.6,26.2,27.7,29.2,Mali
1.2,1.2,1.1,1.1,1.0,1.0,1.3,1.7,1.9,2.0,2.4,2.6,2.9,2.6,2.9,3.4,3.4,3.5,3.7,3.9,4.1,4.1,4.5,5.5,6.1,6.4,6.8,8.0,9.1,8.7,9.0,9.6,9.5,10.6,11.6,11.1,11.7,13.5,15.4,16.0,15.2,18.1,18.1,20.3,21.7,23.0,24.3,25.5,26.7,Malta
1.2,1.2,1.1,1.2,1.1,1.1,1.5,1.9,2.2,2.3,2.7,3.0,3.4,3.5,3.9,4.4,4.6,4.3,4.4,4.6,4.9,4.9,5.1,6.2,7.0,6.9,7.1,8.3,10.1,9.3,10.1,11.7,11.8,12.3,13.1,12.0,12.6,13.7,14.7,14.4,11.4,11.5,12.9,14.8,16.1,17.3,18.1,18.9,19.6,Mauritius
242.2,311.0,225.7,184.0,217.0,230.3,159.4,174.8,213.9,260.7,307.6,368.8,427.7,530.2,553.6,380.2,432.2,523.4,557.5,631.2,742.1,796.1,810.7,765.6,819.5,917.6,1020.3,1102.4,1161.6,943.4,1105.4,1229.0,1255.1,1327.4,1364.5,1213.3,1112.2,1190.7,1256.3,1305.2,1120.7,1312.6,1465.9,1811.5,1994.1,2081.2,2171.3,2260.1,2356.8,Mexico
2.7,2.9,3.0,3.1,2.8,3.3,3.6,4.1,4.1,4.3,2.7,2.8,1.6,0.8,0.9,1.5,1.3,1.2,1.1,1.1,1.1,1.3,1.4,1.6,2.0,2.5,3.4,4.2,5.6,4.6,7.2,10.4,12.3,12.6,12.2,11.6,11.2,11.5,13.2,14.2,13.3,15.3,17.1,18.8,19.6,19.6,20.1,21.1,22.3,Mongolia
23.8,19.3,19.5,17.6,16.1,16.3,21.5,23.7,28.1,28.9,32.7,34.9,36.5,34.3,38.5,42.2,46.7,42.4,45.2,45.1,42.1,42.7,45.7,56.3,64.5,67.5,74.3,85.5,100.1,100.5,100.9,109.7,106.3,115.6,119.1,110.4,111.6,118.5,127.3,128.9,121.4,141.8,130.9,147.3,157.4,166.5,175.3,184.9,195.1,Morocco
4.6,3.6,3.7,3.3,3.4,4.5,5.3,2.4,2.1,2.2,3.5,3.6,2.6,2.7,2.8,2.9,3.9,4.6,5.3,6.0,5.7,5.4,5.7,6.3,7.6,8.5,9.2,10.5,12.6,11.9,11.1,14.4,16.4,17.0,17.7,16.0,11.9,13.2,14.8,15.4,14.2,16.1,19.2,21.9,24.0,25.7,27.2,31.3,35.7,Mozambique
2.3,2.6,2.7,2.9,3.1,3.2,3.5,3.6,4.3,4.3,4.4,4.9,4.4,4.7,5.0,5.4,5.5,6.0,6.0,6.2,6.5,6.7,6.8,7.2,8.3,9.3,10.3,11.8,14.3,14.7,18.3,21.7,21.7,22.2,22.7,24.4,24.5,29.0,33.1,34.2,33.4,36.9,40.8,41.3,45.5,49.9,54.4,59.1,64.2,Nepal
193.8,162.4,157.3,153.2,142.6,144.7,201.6,246.9,264.2,260.5,321.4,331.1,366.0,355.9,382.6,452.7,450.6,417.3,438.6,447.5,417.7,431.6,473.5,579.9,658.1,685.7,734.0,848.7,951.8,870.6,848.1,905.1,839.5,877.2,892.4,765.6,783.8,833.6,914.5,910.3,909.1,1030.4,1010.2,1092.7,1157.9,1207.5,1254.4,1295.4,1338.2,Netherlands
22.5,23.4,23.2,22.5,22.3,22.5,27.4,36.9,45.4,44.1,45.8,43.4,41.5,44.8,52.9,62.3,69.1,68.9,56.8,58.9,54.1,53.1,62.1,82.4,101.6,113.3,109.7,134.9,135.4,121.7,145.4,166.9,175.0,187.1,200.2,176.2,185.9,203.6,209.6,210.8,210.1,249.4,242.0,249.4,247.5,256.4,269.5,283.0,296.8,New Zealand
1.8,2.2,2.5,2.9,4.0,3.9,5.8,3.4,1.5,2.1,0.5,3.7,3.9,3.7,3.9,4.1,4.3,4.4,4.6,4.9,5.1,5.3,5.2,5.3,5.8,6.3,6.8,7.4,8.5,8.3,8.8,9.8,10.5,11.0,11.9,12.8,13.3,13.8,13.0,12.7,12.7,14.1,15.7,17.4,18.6,19.9,21.2,22.5,24.0,Nicaragua
3.5,3.1,2.8,2.5,2.1,2.0,2.7,3.1,3.2,3.1,3.5,3.3,3.4,3.0,1.9,2.3,2.4,2.3,2.6,2.5,2.2,2.4,2.8,3.4,3.7,4.4,4.7,5.7,7.3,7.3,7.8,8.8,9.4,10.2,10.8,9.7,10.4,11.2,12.8,12.9,13.8,14.9,15.4,17.1,19.5,21.3,23.1,24.9,26.8,Niger
64.4,63.6,62.6,61.6,62.1,65.4,78.7,94.2,101.9,102.6,119.8,121.9,130.8,120.6,127.1,152.0,163.5,161.4,154.2,162.4,171.5,174.2,195.9,229.4,265.3,310.0,346.9,402.6,464.9,388.0,431.1,501.4,512.8,526.0,501.7,388.2,371.0,401.7,439.8,408.7,367.6,490.3,579.4,546.8,567.7,571.2,575.8,589.8,605.1,Norway
7.3,8.8,9.3,9.7,10.7,11.9,9.4,9.9,9.6,10.7,13.4,13.0,14.3,14.3,14.8,15.8,17.5,18.2,16.0,17.8,22.3,22.2,23.1,24.7,28.4,35.5,42.6,48.3,69.8,55.5,65.0,77.5,87.4,89.9,92.7,78.7,75.1,80.9,91.5,88.1,75.9,88.2,114.7,108.3,112.4,114.9,118.3,121.8,125.9,Oman
4.3,4.8,5.3,5.5,5.7,6.0,6.3,6.3,5.4,5.5,5.9,6.5,7.4,8.1,8.6,8.8,10.4,11.2,12.2,12.8,13.0,13.2,13.7,14.4,15.8,17.2,19.1,22.1,26.1,28.1,30.5,36.0,41.9,47.3,51.7,56.1,60.0,64.5,67.3,69.7,57.1,67.4,76.5,82.3,87.2,92.6,98.2,104.2,110.5,Panama
4.1,4.0,3.8,3.8,3.5,3.2,3.5,3.9,5.4,5.2,4.8,5.6,6.5,7.3,8.1,7.1,7.6,7.3,5.6,5.1,5.2,4.5,4.4,5.5,6.3,7.3,8.4,9.5,11.7,11.6,14.3,18.0,21.3,21.3,23.2,21.7,20.8,22.7,24.1,24.8,23.8,26.3,31.5,31.7,32.9,33.2,33.4,34.4,35.6,Papua New Guinea
4.1,5.2,5.5,6.1,4.9,4.2,5.0,4.2,5.6,4.0,4.9,7.0,7.2,7.2,7.9,9.1,9.8,10.0,9.3,8.8,8.9,8.5,7.2,7.7,9.6,10.7,13.4,17.9,24.6,22.4,27.1,33.7,33.3,38.7,40.4,36.2,36.1,39.0,40.2,37.9,35.4,40.0,41.7,44.1,46.7,49.2,52.8,55.7,58.8,Paraguay
20.2,24.4,24.3,18.9,19.4,16.8,25.2,41.7,33.0,40.7,28.3,34.0,35.4,34.3,43.2,51.4,53.4,56.3,53.9,48.7,50.4,51.0,54.0,58.5,66.1,74.2,87.5,102.2,121.3,121.8,149.0,170.9,193.1,202.6,202.9,192.2,195.6,215.7,226.9,232.4,206.0,225.9,244.6,264.6,277.2,291.1,305.7,320.7,336.2,Peru
37.1,40.7,42.4,38.0,35.9,35.0,34.1,37.9,43.3,48.7,50.5,51.8,60.4,62.0,73.2,84.6,94.6,94.1,74.5,85.6,83.7,78.9,84.3,87.0,95.0,107.4,127.7,156.0,181.0,176.1,208.4,234.2,261.9,283.9,297.5,306.4,318.6,328.5,346.8,376.8,361.8,394.1,404.3,435.7,475.9,521.9,574.4,633.2,698.5,Philippines
56.7,53.8,65.3,75.6,75.7,70.9,73.8,63.8,68.7,67.0,62.2,80.6,88.9,90.5,103.9,139.4,157.0,157.5,172.4,168.1,171.6,190.8,199.1,217.8,255.3,306.3,344.6,429.0,533.6,439.8,475.7,524.4,495.2,515.8,539.2,476.8,469.6,524.8,588.8,596.0,599.5,681.4,690.7,842.2,880.1,928.9,986.5,1036.5,1067.9,Poland
32.6,32.5,30.7,28.3,26.0,27.2,37.9,47.4,55.4,59.8,79.4,89.9,108.1,95.1,99.7,118.2,122.7,117.2,124.1,127.6,118.7,121.6,134.7,165.2,189.3,197.4,208.8,240.5,263.4,244.4,238.3,245.1,216.4,226.4,230.0,199.4,206.4,221.3,242.4,240.0,228.8,254.2,252.1,276.4,289.5,303.2,316.3,327.2,338.4,Portugal
14.4,16.0,16.8,17.3,19.2,20.3,22.0,23.9,26.2,28.3,30.6,32.3,34.6,36.9,39.7,42.6,45.3,48.2,54.1,57.8,61.7,69.7,72.5,75.8,80.3,83.9,87.3,89.5,93.6,96.4,98.4,100.4,101.6,102.4,102.4,103.4,104.3,103.4,101.0,105.1,103.0,106.5,115.0,117.5,119.0,121.3,124.2,129.5,134.1,Puerto Rico
6.7,7.4,6.5,5.5,5.7,5.3,4.2,4.4,4.3,4.5,6.3,5.6,6.4,5.8,5.9,6.9,7.8,10.0,8.5,11.3,18.1,17.5,19.3,23.7,30.7,44.6,58.6,76.0,112.6,88.2,119.7,167.8,186.8,198.7,206.2,161.7,151.7,161.1,183.3,176.4,144.4,179.7,236.4,235.5,246.4,258.8,270.7,286.4,295.0,Qatar
46.1,55.3,55.4,48.4,39.1,48.3,52.3,58.5,60.5,54.2,38.5,29.1,19.8,26.6,30.4,35.8,35.7,35.6,42.5,36.0,37.4,40.4,46.0,57.8,75.1,98.5,122.1,174.8,215.6,174.6,170.3,192.8,179.2,189.8,200.0,177.9,185.3,210.5,243.5,251.0,251.7,285.6,301.3,350.4,382.9,408.4,436.4,461.2,485.2,Romania
1.5,1.7,1.8,1.9,1.9,2.2,2.5,2.8,3.0,3.1,3.0,2.2,2.3,2.2,1.4,1.5,1.6,2.1,2.3,2.1,2.0,2.0,2.0,2.1,2.4,2.9,3.3,4.1,5.2,5.7,6.1,6.9,7.7,7.8,8.2,8.5,8.7,9.3,9.6,10.3,10.2,11.1,13.3,13.9,13.8,14.2,15.3,16.3,17.8,Rwanda
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1.0,1.0,1.0,1.1,1.1,1.1,0.9,0.9,1.0,1.1,1.1,1.2,1.2,1.3,1.4,Saint Kitts and Nevis
0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.1,1.1,1.3,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.8,1.9,2.0,2.1,2.1,1.5,1.8,2.3,2.5,2.6,2.7,2.8,2.9,3.1,Saint Lucia
0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.1,1.2,1.2,1.3,1.4,Saint Vincent and the Grenadines
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,1.0,1.1,1.1,1.2,1.2,Samoa
164.5,184.3,153.2,129.2,119.6,103.9,86.9,85.6,88.1,95.2,117.5,132.0,136.9,132.8,135.0,143.2,158.5,165.7,146.8,161.7,189.5,184.1,189.6,215.8,258.7,328.2,376.4,415.7,519.8,429.1,528.2,676.6,741.8,753.9,766.6,669.5,666.0,715.0,846.6,838.6,734.3,868.6,1108.1,1069.4,1109.5,1150.5,1188.1,1230.7,1276.0,Saudi Arabia
4.3,3.9,3.8,3.4,3.4,3.7,5.2,6.2,6.2,6.1,7.1,7.0,7.4,7.0,4.7,6.0,6.3,5.9,6.4,6.6,6.0,6.5,7.0,8.8,10.1,11.0,11.7,14.0,16.9,16.1,16.1,17.8,17.7,18.9,19.8,17.8,19.0,21.0,23.1,23.4,24.5,27.6,27.7,31.1,35.2,39.7,42.6,45.5,49.4,Senegal
0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.8,0.9,1.0,1.0,1.0,0.8,1.0,1.0,1.1,1.3,1.4,1.4,1.6,1.7,1.8,1.9,1.4,1.5,2.0,2.1,2.1,2.3,2.4,2.6,2.8,Seychelles
1.7,1.8,2.0,1.8,2.1,1.8,1.3,1.1,1.9,1.7,0.9,1.1,1.0,1.1,1.3,1.3,1.4,1.2,1.0,1.0,0.9,1.1,1.2,1.4,1.4,1.6,1.9,2.2,2.5,2.5,2.6,2.9,3.8,4.9,5.0,4.3,3.9,3.7,4.1,4.1,4.1,4.1,4.0,3.5,3.6,3.7,4.0,4.3,4.7,Sierra Leone
12.1,14.4,15.9,18.0,19.6,18.6,18.8,21.6,26.6,31.4,38.9,45.5,52.1,60.6,73.7,87.8,96.3,100.1,85.7,86.3,96.1,89.8,92.5,97.6,115.0,127.8,148.6,180.9,193.6,194.2,239.8,279.4,295.1,307.6,314.9,308.0,319.0,343.3,376.9,376.8,348.4,423.8,466.8,497.3,521.0,547.3,573.1,599.0,626.1,Singapore
0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,1.0,1.2,1.3,1.3,1.3,1.4,1.5,1.6,1.6,1.5,1.5,1.6,1.7,1.8,1.9,2.0,2.2,2.3,Solomon Islands
89.4,93.2,85.9,96.2,84.8,64.5,73.4,96.5,104.0,108.1,126.0,135.2,147.0,147.2,153.6,171.7,163.3,169.0,152.9,151.4,151.9,135.5,129.4,197.0,256.2,288.7,304.1,332.6,316.5,331.2,417.3,458.7,434.4,400.9,381.2,346.7,323.5,381.3,405.1,389.2,338.2,420.0,405.1,380.9,401.5,417.9,432.5,445.5,459.0,South Africa
230.8,204.6,197.6,172.9,172.4,181.6,251.3,318.4,374.1,412.6,535.7,576.4,630.1,529.3,531.1,613.9,640.0,589.4,618.4,636.0,598.6,627.8,708.3,907.3,1068.6,1154.4,1260.5,1474.2,1631.7,1489.9,1423.3,1480.4,1325.6,1355.6,1372.2,1196.3,1233.2,1312.8,1422.3,1394.5,1277.1,1446.6,1418.9,1582.1,1676.5,1751.9,1816.1,1870.3,1926.2,Spain
9.1,6.5,4.7,6.5,8.0,5.5,7.4,12.0,9.6,16.9,2.2,2.5,3.1,5.2,6.0,6.7,8.4,10.2,10.9,10.7,13.1,15.7,18.1,21.4,26.6,35.2,45.3,59.4,64.8,54.8,65.7,66.4,48.9,52.9,60.7,64.5,64.9,48.9,33.4,33.6,34.5,34.8,33.8,25.6,25.8,26.2,26.6,26.9,27.3,Sudan
1.3,1.4,1.5,1.4,1.4,1.4,1.4,1.6,1.9,2.2,0.6,0.6,0.6,0.5,0.5,1.0,1.2,1.3,1.6,1.3,1.4,1.2,1.5,1.7,2.0,2.4,2.8,3.1,3.8,4.2,4.7,4.7,5.3,5.5,5.6,5.1,3.3,3.6,4.0,4.0,2.9,3.0,3.5,3.5,4.0,4.4,4.7,5.1,5.3,Suriname
140.4,128.1,113.1,103.9,108.3,113.2,149.6,182.0,205.9,216.7,259.9,272.2,283.2,213.0,229.0,267.3,291.7,268.1,270.8,274.1,262.8,242.4,266.8,334.3,385.1,392.2,423.1,491.3,517.7,436.5,495.8,574.1,552.5,586.8,582.0,505.1,515.7,541.0,555.5,533.9,547.1,639.7,591.2,597.1,620.7,656.8,688.2,718.9,750.6,Sweden
122.5,112.1,114.9,114.5,109.4,111.0,159.1,199.1,215.4,208.1,265.9,269.0,279.8,272.0,301.2,353.0,340.2,294.8,303.2,297.5,279.2,286.7,309.5,362.2,403.3,418.0,441.7,490.9,566.9,553.8,598.1,715.7,686.4,706.5,726.7,693.9,687.6,695.4,725.8,721.8,741.1,812.4,818.5,905.7,977.9,1025.3,1083.1,1129.0,1191.0,Switzerland
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.7,0.8,0.8,0.9,1.0,1.1,São Tomé and Príncipe
42.3,49.0,49.5,54.1,61.1,63.6,78.2,105.0,126.5,152.7,166.6,187.1,222.9,236.3,256.2,279.1,292.5,303.3,280.0,303.8,330.7,299.3,307.4,317.4,346.9,374.1,386.4,406.9,415.9,390.8,444.3,484.0,495.6,512.9,535.3,534.5,543.1,590.7,609.2,611.4,673.2,775.7,760.5,751.9,791.6,839.3,886.1,928.4,959.7,Taiwan Province of China
10.9,13.0,14.9,15.3,13.9,12.6,15.9,7.8,7.5,6.4,5.2,6.0,5.6,5.2,5.5,6.4,7.9,9.3,11.5,11.8,12.4,12.6,13.1,14.2,15.6,17.2,18.9,21.8,27.8,29.0,31.5,34.1,39.7,45.7,50.0,47.4,49.8,53.2,56.7,60.7,65.5,69.9,77.1,84.0,86.0,92.4,101.1,111.6,123.6,Tanzania
